experiment,condition,model,fold,repeat,feature,importance,baseline_accuracy,scoring,seed
A,before,logistic_regression,3,24,mean area,0.10526315789473684,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,25,mean area,0.10526315789473684,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,26,mean area,0.10526315789473684,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,27,mean area,0.1578947368421052,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,28,mean area,0.10526315789473684,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,29,mean area,0.11403508771929816,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,0,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,1,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,2,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,3,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,4,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,5,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,6,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,7,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,8,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,9,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,10,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,11,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,12,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,13,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,14,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,15,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,16,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,17,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,18,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,19,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,20,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,21,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,22,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,23,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,24,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,25,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,26,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,27,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,28,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,29,mean smoothness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,0,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,1,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,2,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,3,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,4,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,5,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,6,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,7,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,8,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,9,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,10,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,11,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,12,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,13,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,14,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,15,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,16,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,17,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,18,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,19,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,20,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,21,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,22,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,23,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,24,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,25,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,26,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,27,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,28,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,29,mean compactness,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,0,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,1,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,2,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,3,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,4,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,5,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,6,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,7,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,8,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,9,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,10,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,11,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,12,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,13,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,14,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,15,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,16,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,17,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,18,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,19,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,20,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,21,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,22,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,23,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,24,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,25,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,26,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,27,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,28,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,29,mean concavity,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,0,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,1,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,2,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,3,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,4,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,5,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,6,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,7,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,8,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,9,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,10,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,11,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,12,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,13,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,14,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,15,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,16,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,17,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,18,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,19,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,20,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,21,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,22,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,23,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,24,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,25,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,26,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,27,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,28,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,29,mean concave points,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,0,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,1,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,2,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,3,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,4,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,5,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,6,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,7,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,8,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,9,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,10,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,11,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,12,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,13,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,14,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,15,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,16,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,17,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,18,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,19,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,20,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,21,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,22,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,23,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,24,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,25,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,26,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,27,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,28,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,29,mean symmetry,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,0,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,1,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,2,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,3,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,4,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,5,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,6,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,7,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,8,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,9,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,10,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,11,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,12,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,13,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,14,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,15,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,16,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,17,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,18,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,19,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,20,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,21,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,22,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,23,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,24,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,25,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,26,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,27,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,28,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,29,mean fractal dimension,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,0,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,1,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,2,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,3,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,4,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,5,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,6,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,7,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,8,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,9,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,10,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,11,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,12,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,13,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,14,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,15,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,16,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,17,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,18,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,19,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,20,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,21,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,22,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,23,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,24,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,25,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,26,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,27,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,28,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,29,radius error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,0,texture error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,1,texture error,-0.00877192982456143,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,2,texture error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,3,texture error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,4,texture error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,5,texture error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,6,texture error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,7,texture error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,8,texture error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,9,texture error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,10,texture error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,11,texture error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,12,texture error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,13,texture error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,14,texture error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,15,texture error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,16,texture error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,17,texture error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,18,texture error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,19,texture error,0.02631578947368418,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,20,texture error,0.02631578947368418,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,21,texture error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,22,texture error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,23,texture error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,24,texture error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,25,texture error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,26,texture error,0.02631578947368418,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,27,texture error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,28,texture error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,29,texture error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,0,perimeter error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,1,perimeter error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,2,perimeter error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,3,perimeter error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,4,perimeter error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,5,perimeter error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,6,perimeter error,0.02631578947368418,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,7,perimeter error,0.02631578947368418,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,8,perimeter error,0.02631578947368418,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,9,perimeter error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,10,perimeter error,0.02631578947368418,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,11,perimeter error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,12,perimeter error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,13,perimeter error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,14,perimeter error,0.02631578947368418,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,15,perimeter error,0.03508771929824561,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,16,perimeter error,0.02631578947368418,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,17,perimeter error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,18,perimeter error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,19,perimeter error,0.00877192982456132,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,20,perimeter error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,21,perimeter error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,22,perimeter error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,23,perimeter error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,24,perimeter error,0.02631578947368418,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,25,perimeter error,0.02631578947368418,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,26,perimeter error,0.02631578947368418,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,27,perimeter error,0.02631578947368418,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,28,perimeter error,0.03508771929824561,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,29,perimeter error,0.01754385964912275,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,0,area error,0.1578947368421052,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,1,area error,0.219298245614035,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,2,area error,0.16666666666666663,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,3,area error,0.18421052631578938,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,4,area error,0.219298245614035,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,5,area error,0.219298245614035,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,6,area error,0.11403508771929816,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,7,area error,0.20175438596491224,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,8,area error,0.18421052631578938,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,9,area error,0.16666666666666663,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,10,area error,0.20175438596491224,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,11,area error,0.219298245614035,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,12,area error,0.14035087719298245,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,13,area error,0.21052631578947367,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,14,area error,0.10526315789473684,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,15,area error,0.1929824561403508,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,16,area error,0.20175438596491224,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,17,area error,0.1578947368421052,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,18,area error,0.13157894736842102,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,19,area error,0.20175438596491224,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,20,area error,0.14035087719298245,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,21,area error,0.18421052631578938,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,22,area error,0.2543859649122806,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,23,area error,0.23684210526315785,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,24,area error,0.20175438596491224,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,25,area error,0.1578947368421052,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,26,area error,0.14912280701754377,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,27,area error,0.14035087719298245,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,28,area error,0.1578947368421052,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,29,area error,0.14912280701754377,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,0,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,1,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,2,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,3,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,4,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,5,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,6,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,7,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,8,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,9,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,10,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,11,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,12,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,13,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,14,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,15,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,16,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,17,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,18,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,19,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,20,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,21,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,22,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,23,smoothness error,0.0,0.9473684210526315,accuracy,42
A,before,logistic_regression,3,24,smoothness error,0.0,0.9473684210526315,accuracy,42
