model,outer_fold,threshold,inner_f1,inner_precision,inner_recall,inner_balanced_accuracy
logistic_regression,3,0.48,0.5384615384615384,0.765625,0.4152542372881356,0.7025663898991286
logistic_regression,3,0.49,0.5333333333333333,0.7741935483870968,0.4067796610169492,0.6986664836798646
logistic_regression,3,0.5,0.5251396648044693,0.7704918032786885,0.3983050847457627,0.6944291955442714
logistic_regression,3,0.51,0.5251396648044693,0.7704918032786885,0.3983050847457627,0.6944291955442714
logistic_regression,3,0.52,0.5168539325842697,0.7666666666666667,0.3898305084745763,0.6901919074086782
logistic_regression,3,0.53,0.5257142857142857,0.8070175438596491,0.3898305084745763,0.691204053157666
logistic_regression,3,0.54,0.5116279069767442,0.8148148148148148,0.3728813559322034,0.6830668588028088
logistic_regression,3,0.55,0.5176470588235295,0.8461538461538461,0.3728813559322034,0.6837416226354673
logistic_regression,3,0.56,0.5088757396449705,0.8431372549019608,0.3644067796610169,0.6795043344998741
logistic_regression,3,0.57,0.5,0.84,0.3559322033898305,0.6752670463642809
logistic_regression,3,0.58,0.5029940119760479,0.8571428571428571,0.3559322033898305,0.6756044282806103
logistic_regression,3,0.59,0.4939759036144578,0.8541666666666666,0.3474576271186441,0.6713671401450171
logistic_regression,3,0.6,0.49696969696969695,0.8723404255319149,0.3474576271186441,0.6717045220613463
logistic_regression,3,0.61,0.4878048780487805,0.8695652173913043,0.3389830508474576,0.667467233925753
logistic_regression,3,0.62,0.4878048780487805,0.8695652173913043,0.3389830508474576,0.667467233925753
logistic_regression,3,0.63,0.4878048780487805,0.8695652173913043,0.3389830508474576,0.667467233925753
logistic_regression,3,0.64,0.4878048780487805,0.8695652173913043,0.3389830508474576,0.667467233925753
logistic_regression,3,0.65,0.4691358024691358,0.8636363636363636,0.3220338983050847,0.6589926576545666
logistic_regression,3,0.66,0.4625,0.8809523809523809,0.3135593220338983,0.6550927514353028
logistic_regression,3,0.67,0.445859872611465,0.8974358974358975,0.2966101694915254,0.6469555570804455
logistic_regression,3,0.68,0.4358974358974359,0.8947368421052632,0.288135593220339,0.6427182689448523
logistic_regression,3,0.69,0.43870967741935485,0.918918918918919,0.288135593220339,0.6430556508611817
logistic_regression,3,0.7,0.44155844155844154,0.9444444444444444,0.288135593220339,0.6433930327775109
logistic_regression,3,0.71,0.44155844155844154,0.9444444444444444,0.288135593220339,0.6433930327775109
logistic_regression,3,0.72,0.43137254901960786,0.9428571428571428,0.2796610169491525,0.6391557446419177
logistic_regression,3,0.73,0.43137254901960786,0.9428571428571428,0.2796610169491525,0.6391557446419177
logistic_regression,3,0.74,0.43137254901960786,0.9428571428571428,0.2796610169491525,0.6391557446419177
logistic_regression,3,0.75,0.42105263157894735,0.9411764705882353,0.2711864406779661,0.6349184565063245
logistic_regression,3,0.76,0.42105263157894735,0.9411764705882353,0.2711864406779661,0.6349184565063245
logistic_regression,3,0.77,0.42105263157894735,0.9411764705882353,0.2711864406779661,0.6349184565063245
logistic_regression,3,0.78,0.4,0.9375,0.2542372881355932,0.626443880235138
logistic_regression,3,0.79,0.3698630136986301,0.9642857142857143,0.2288135593220339,0.6140693977446877
logistic_regression,3,0.8,0.3611111111111111,1.0,0.22033898305084745,0.6101694915254238
logistic_regression,3,0.81,0.34965034965034963,1.0,0.211864406779661,0.6059322033898304
logistic_regression,3,0.82,0.3262411347517731,1.0,0.19491525423728814,0.597457627118644
logistic_regression,3,0.83,0.2898550724637681,1.0,0.1694915254237288,0.5847457627118644
logistic_regression,3,0.84,0.2647058823529412,1.0,0.15254237288135594,0.576271186440678
logistic_regression,3,0.85,0.23880597014925373,1.0,0.13559322033898305,0.5677966101694916
logistic_regression,3,0.86,0.21212121212121213,1.0,0.11864406779661017,0.559322033898305
logistic_regression,3,0.87,0.1984732824427481,1.0,0.11016949152542373,0.5550847457627118
logistic_regression,3,0.88,0.1984732824427481,1.0,0.11016949152542373,0.5550847457627118
logistic_regression,3,0.89,0.1984732824427481,1.0,0.11016949152542373,0.5550847457627118
logistic_regression,3,0.9,0.17054263565891473,1.0,0.09322033898305085,0.5466101694915254
logistic_regression,3,0.91,0.112,1.0,0.059322033898305086,0.5296610169491526
logistic_regression,3,0.92,0.112,1.0,0.059322033898305086,0.5296610169491526
logistic_regression,3,0.93,0.08130081300813008,1.0,0.0423728813559322,0.521186440677966
logistic_regression,3,0.94,0.06557377049180328,1.0,0.03389830508474576,0.5169491525423728
logistic_regression,3,0.95,0.06557377049180328,1.0,0.03389830508474576,0.5169491525423728
linear_svc,3,0.05,0.32063492063492066,0.197265625,0.8559322033898306,0.7893021340835793
linear_svc,3,0.06,0.36065573770491804,0.2296983758700696,0.8389830508474576,0.8074807292024062
linear_svc,3,0.07,0.3856858846918489,0.2519480519480519,0.8220338983050848,0.8138509572497084
linear_svc,3,0.08,0.4034334763948498,0.27011494252873564,0.7966101694915254,0.8126100779981245
linear_svc,3,0.09,0.4295612009237875,0.29523809523809524,0.788135593220339,0.8191690111850682
linear_svc,3,0.1,0.4623115577889447,0.32857142857142857,0.7796610169491526,0.8264027082046708
linear_svc,3,0.11,0.48533333333333334,0.3540856031128405,0.7711864406779662,0.8295878222283218
linear_svc,3,0.12,0.5055555555555555,0.3760330578512397,0.7711864406779662,0.8346485509732611
linear_svc,3,0.13,0.5189504373177842,0.39555555555555555,0.7542372881355932,0.8312347034470139
linear_svc,3,0.14,0.5426829268292683,0.4238095238095238,0.7542372881355932,0.8362954321919531
linear_svc,3,0.15,0.5488958990536278,0.4371859296482412,0.7372881355932204,0.8308572931677303
linear_svc,3,0.16,0.5448504983388704,0.44808743169398907,0.6949152542372882,0.8133820535693863
linear_svc,3,0.17,0.5540540540540541,0.4606741573033708,0.6949152542372882,0.8150689631510328
linear_svc,3,0.18,0.5625,0.4764705882352941,0.6864406779661016,0.8131933484297444
linear_svc,3,0.19,0.5693950177935944,0.49079754601226994,0.6779661016949152,0.810980351792127
linear_svc,3,0.2,0.5830258302583026,0.5163398692810458,0.6694915254237288,0.8097795009034974
linear_svc,3,0.21,0.5823754789272031,0.5314685314685315,0.6440677966101694,0.7994293099110226
linear_svc,3,0.22,0.5849802371541502,0.5481481481481482,0.6271186440677966,0.7929790251378119
linear_svc,3,0.23,0.5887096774193549,0.5615384615384615,0.6186440677966102,0.7900912646675359
linear_svc,3,0.24,0.5901639344262295,0.5714285714285714,0.6101694915254238,0.7868661222809306
linear_svc,3,0.25,0.5941422594142259,0.5867768595041323,0.6016949152542372,0.7839783618106544
linear_svc,3,0.26,0.5982905982905983,0.603448275862069,0.5932203389830508,0.7810906013403783
linear_svc,3,0.27,0.5851528384279476,0.6036036036036037,0.5677966101694916,0.7690535007662573
linear_svc,3,0.28,0.5882352941176471,0.6310679611650486,0.5508474576271186,0.7626032159930465
linear_svc,3,0.29,0.5806451612903226,0.6363636363636364,0.5338983050847458,0.7548034035545186
linear_svc,3,0.3,0.5849056603773585,0.6595744680851063,0.5254237288135594,0.7519156430842426
linear_svc,3,0.31,0.5714285714285714,0.6521739130434783,0.5084745762711864,0.7434410668130561
linear_svc,3,0.32,0.5714285714285714,0.6823529411764706,0.4915254237288136,0.7366534001235161
linear_svc,3,0.33,0.57,0.6951219512195121,0.4830508474576271,0.7330908758205814
linear_svc,3,0.34,0.5786802030456852,0.7215189873417721,0.4830508474576271,0.7341030215695693
linear_svc,3,0.35,0.5641025641025641,0.7142857142857143,0.4661016949152542,0.7256284452983828
linear_svc,3,0.36,0.5670103092783505,0.7236842105263158,0.4661016949152542,0.7259658272147121
linear_svc,3,0.37,0.5654450261780105,0.7397260273972602,0.4576271186440678,0.7224033029117776
linear_svc,3,0.38,0.5654450261780105,0.7397260273972602,0.4576271186440678,0.7224033029117776
linear_svc,3,0.39,0.5608465608465608,0.7464788732394366,0.4491525423728814,0.7185033966925136
linear_svc,3,0.4,0.5561497326203209,0.7536231884057971,0.4406779661016949,0.7146034904732496
linear_svc,3,0.41,0.5513513513513514,0.7611940298507462,0.4322033898305085,0.7107035842539857
linear_svc,3,0.42,0.5434782608695652,0.7575757575757576,0.423728813559322,0.7064662961183925
linear_svc,3,0.43,0.5434782608695652,0.7575757575757576,0.423728813559322,0.7064662961183925
linear_svc,3,0.44,0.5414364640883977,0.7777777777777778,0.4152542372881356,0.7029037718154578
linear_svc,3,0.45,0.5444444444444444,0.7903225806451613,0.4152542372881356,0.7032411537317871
linear_svc,3,0.46,0.547486033519553,0.8032786885245902,0.4152542372881356,0.7035785356481163
linear_svc,3,0.47,0.5310734463276836,0.7966101694915254,0.3983050847457627,0.6951039593769299
linear_svc,3,0.48,0.5287356321839081,0.8214285714285714,0.3898305084745763,0.6915414350739953
linear_svc,3,0.49,0.5348837209302325,0.8518518518518519,0.3898305084745763,0.6922161989066539
linear_svc,3,0.5,0.5348837209302325,0.8518518518518519,0.3898305084745763,0.6922161989066539
linear_svc,3,0.51,0.5263157894736842,0.8490566037735849,0.3813559322033898,0.6879789107710605
linear_svc,3,0.52,0.5294117647058824,0.8653846153846154,0.3813559322033898,0.6883162926873899
linear_svc,3,0.53,0.5207100591715976,0.8627450980392157,0.3728813559322034,0.6840790045517967
linear_svc,3,0.54,0.5149700598802395,0.8775510204081632,0.3644067796610169,0.6801790983325328
linear_svc,3,0.55,0.49696969696969695,0.8723404255319149,0.3474576271186441,0.6717045220613463
linear_svc,3,0.56,0.5,0.8913043478260869,0.3474576271186441,0.6720419039776756
linear_svc,3,0.57,0.484472049689441,0.9069767441860465,0.3305084745762712,0.6639047096228184
linear_svc,3,0.58,0.475,0.9047619047619048,0.3220338983050847,0.6596674214872252
linear_svc,3,0.59,0.46835443037974683,0.925,0.3135593220338983,0.6557675152679613
linear_svc,3,0.6,0.46835443037974683,0.925,0.3135593220338983,0.6557675152679613
linear_svc,3,0.61,0.44871794871794873,0.9210526315789473,0.2966101694915254,0.6472929389967749
linear_svc,3,0.62,0.44871794871794873,0.9210526315789473,0.2966101694915254,0.6472929389967749
linear_svc,3,0.63,0.44871794871794873,0.9210526315789473,0.2966101694915254,0.6472929389967749
linear_svc,3,0.64,0.43870967741935485,0.918918918918919,0.288135593220339,0.6430556508611817
linear_svc,3,0.65,0.43870967741935485,0.918918918918919,0.288135593220339,0.6430556508611817
linear_svc,3,0.66,0.42857142857142855,0.9166666666666666,0.2796610169491525,0.6388183627255885
linear_svc,3,0.67,0.43137254901960786,0.9428571428571428,0.2796610169491525,0.6391557446419177
linear_svc,3,0.68,0.43137254901960786,0.9428571428571428,0.2796610169491525,0.6391557446419177
linear_svc,3,0.69,0.42105263157894735,0.9411764705882353,0.2711864406779661,0.6349184565063245
linear_svc,3,0.7,0.4105960264900662,0.9393939393939394,0.2627118644067797,0.6306811683707313
linear_svc,3,0.71,0.40268456375838924,0.967741935483871,0.2542372881355932,0.6267812621514673
linear_svc,3,0.72,0.38095238095238093,0.9655172413793104,0.23728813559322035,0.6183066858802809
linear_svc,3,0.73,0.3698630136986301,0.9642857142857143,0.2288135593220339,0.6140693977446877
linear_svc,3,0.74,0.3586206896551724,0.9629629629629629,0.22033898305084745,0.6098321096090945
linear_svc,3,0.75,0.3380281690140845,1.0,0.2033898305084746,0.6016949152542372
linear_svc,3,0.76,0.3380281690140845,1.0,0.2033898305084746,0.6016949152542372
linear_svc,3,0.77,0.3262411347517731,1.0,0.19491525423728814,0.597457627118644
linear_svc,3,0.78,0.3142857142857143,1.0,0.1864406779661017,0.5932203389830508
linear_svc,3,0.79,0.302158273381295,1.0,0.17796610169491525,0.5889830508474576
linear_svc,3,0.8,0.2773722627737226,1.0,0.16101694915254236,0.5805084745762712
linear_svc,3,0.81,0.2518518518518518,1.0,0.1440677966101695,0.5720338983050848
linear_svc,3,0.82,0.22556390977443608,1.0,0.1271186440677966,0.5635593220338984
linear_svc,3,0.83,0.21212121212121213,1.0,0.11864406779661017,0.559322033898305
linear_svc,3,0.84,0.17054263565891473,1.0,0.09322033898305085,0.5466101694915254
linear_svc,3,0.85,0.12698412698412698,1.0,0.06779661016949153,0.5338983050847458
linear_svc,3,0.86,0.0967741935483871,1.0,0.05084745762711865,0.5254237288135594
linear_svc,3,0.87,0.08130081300813008,1.0,0.0423728813559322,0.521186440677966
linear_svc,3,0.88,0.08130081300813008,1.0,0.0423728813559322,0.521186440677966
linear_svc,3,0.89,0.08130081300813008,1.0,0.0423728813559322,0.521186440677966
linear_svc,3,0.9,0.06557377049180328,1.0,0.03389830508474576,0.5169491525423728
linear_svc,3,0.91,0.049586776859504134,1.0,0.025423728813559324,0.5127118644067796
linear_svc,3,0.92,0.049586776859504134,1.0,0.025423728813559324,0.5127118644067796
linear_svc,3,0.93,0.049586776859504134,1.0,0.025423728813559324,0.5127118644067796
linear_svc,3,0.94,0.049586776859504134,1.0,0.025423728813559324,0.5127118644067796
linear_svc,3,0.95,0.049586776859504134,1.0,0.025423728813559324,0.5127118644067796
logistic_regression,4,0.05,0.3431542461005199,0.21568627450980393,0.8389830508474576,0.7980340355451863
logistic_regression,4,0.06,0.3730769230769231,0.24129353233830847,0.8220338983050848,0.8081154646721105
logistic_regression,4,0.07,0.3917525773195876,0.25885558583106266,0.8050847457627118,0.8107744916397905
logistic_regression,4,0.08,0.41318681318681316,0.2789317507418398,0.7966101694915254,0.8163212790777465
logistic_regression,4,0.09,0.4326923076923077,0.30201342281879195,0.7627118644067796,0.8111804936068986
logistic_regression,4,0.1,0.45918367346938777,0.3284671532846715,0.7627118644067796,0.8192776595988014
logistic_regression,4,0.11,0.47493403693931396,0.3448275862068966,0.7627118644067796,0.8236636245110821
logistic_regression,4,0.12,0.4918032786885246,0.3629032258064516,0.7627118644067796,0.8280495894233628
logistic_regression,4,0.13,0.4943820224719101,0.3697478991596639,0.7457627118644068,0.8222740684828107
logistic_regression,4,0.14,0.5058139534883721,0.38495575221238937,0.7372881355932204,0.8217479814268396
logistic_regression,4,0.15,0.5060975609756098,0.3952380952380952,0.7033898305084746,0.8088474118804181
logistic_regression,4,0.16,0.515527950310559,0.4068627450980392,0.7033898305084746,0.8108717033783939
logistic_regression,4,0.17,0.5256410256410257,0.422680412371134,0.6949152542372882,0.8096708524897642
logistic_regression,4,0.18,0.5333333333333333,0.43956043956043955,0.6779661016949152,0.8045700953818706
logistic_regression,4,0.19,0.5467128027681661,0.4619883040935672,0.6694915254237288,0.8037066264095702
logistic_regression,4,0.2,0.5539568345323741,0.48125,0.652542372881356,0.7982684873853474
logistic_regression,4,0.21,0.5543071161048689,0.4966442953020134,0.6271186440677966,0.788255678309202
logistic_regression,4,0.22,0.5606060606060606,0.5068493150684932,0.6271186440677966,0.7892678240581898
logistic_regression,4,0.23,0.5615384615384615,0.5140845070422535,0.6186440677966102,0.7860426816715844
logistic_regression,4,0.24,0.5748031496062992,0.5367647058823529,0.6186440677966102,0.7880669731695602
logistic_regression,4,0.25,0.5748987854251012,0.5503875968992248,0.6016949152542372,0.7812793064800201
logistic_regression,4,0.26,0.5655737704918032,0.5476190476190477,0.5847457627118644,0.7731421121251629
logistic_regression,4,0.27,0.575,0.5655737704918032,0.5847457627118644,0.7744916397904802
logistic_regression,4,0.28,0.5775862068965517,0.5877192982456141,0.5677966101694916,0.7680413550172693
logistic_regression,4,0.29,0.5929203539823009,0.6203703703703703,0.5677966101694916,0.7700656465152451
logistic_regression,4,0.3,0.5829596412556054,0.6190476190476191,0.5508474576271186,0.761928452160388
logistic_regression,4,0.31,0.5882352941176471,0.6310679611650486,0.5508474576271186,0.7626032159930465
logistic_regression,4,0.32,0.5898617511520737,0.6464646464646465,0.5423728813559322,0.7593780736064412
logistic_regression,4,0.33,0.6009389671361502,0.6736842105263158,0.5423728813559322,0.7607276012717583
logistic_regression,4,0.34,0.6,0.6847826086956522,0.5338983050847458,0.7571650769688236
logistic_regression,4,0.35,0.6057692307692307,0.7,0.5338983050847458,0.7578398408014821
logistic_regression,4,0.36,0.5841584158415841,0.7023809523809523,0.5,0.7415654520917678
logistic_regression,4,0.37,0.5757575757575758,0.7125,0.4830508474576271,0.73376563965324
logistic_regression,4,0.38,0.5743589743589743,0.7272727272727273,0.4745762711864407,0.7302031153503054
logistic_regression,4,0.39,0.5670103092783505,0.7236842105263158,0.4661016949152542,0.7259658272147121
logistic_regression,4,0.4,0.5638297872340425,0.7571428571428571,0.4491525423728814,0.7188407786088429
logistic_regression,4,0.41,0.5561497326203209,0.7536231884057971,0.4406779661016949,0.7146034904732496
logistic_regression,4,0.42,0.5483870967741935,0.75,0.4322033898305085,0.7103662023376563
logistic_regression,4,0.43,0.546448087431694,0.7692307692307693,0.423728813559322,0.7068036780347218
logistic_regression,4,0.44,0.5384615384615384,0.765625,0.4152542372881356,0.7025663898991286
logistic_regression,4,0.45,0.5384615384615384,0.765625,0.4152542372881356,0.7025663898991286
logistic_regression,4,0.46,0.5414364640883977,0.7777777777777778,0.4152542372881356,0.7029037718154578
logistic_regression,4,0.47,0.547486033519553,0.8032786885245902,0.4152542372881356,0.7035785356481163
logistic_regression,4,0.48,0.547486033519553,0.8032786885245902,0.4152542372881356,0.7035785356481163
logistic_regression,4,0.49,0.5423728813559322,0.8135593220338984,0.4067796610169492,0.6996786294288524
logistic_regression,4,0.5,0.5340909090909091,0.8103448275862069,0.3983050847457627,0.6954413412932592
logistic_regression,4,0.51,0.5340909090909091,0.8103448275862069,0.3983050847457627,0.6954413412932592
logistic_regression,4,0.52,0.5317919075144508,0.8363636363636363,0.3898305084745763,0.6918788169903246
logistic_regression,4,0.53,0.5263157894736842,0.8490566037735849,0.3813559322033898,0.6879789107710605
logistic_regression,4,0.54,0.5263157894736842,0.8490566037735849,0.3813559322033898,0.6879789107710605
logistic_regression,4,0.55,0.5294117647058824,0.8653846153846154,0.3813559322033898,0.6883162926873899
logistic_regression,4,0.56,0.5294117647058824,0.8653846153846154,0.3813559322033898,0.6883162926873899
logistic_regression,4,0.57,0.5207100591715976,0.8627450980392157,0.3728813559322034,0.6840790045517967
logistic_regression,4,0.58,0.5119047619047619,0.86,0.3644067796610169,0.6798417164162035
logistic_regression,4,0.59,0.5029940119760479,0.8571428571428571,0.3559322033898305,0.6756044282806103
logistic_regression,4,0.6,0.4939759036144578,0.8541666666666666,0.3474576271186441,0.6713671401450171
logistic_regression,4,0.61,0.4878048780487805,0.8695652173913043,0.3389830508474576,0.667467233925753
logistic_regression,4,0.62,0.48148148148148145,0.8863636363636364,0.3305084745762712,0.6635673277064892
logistic_regression,4,0.63,0.484472049689441,0.9069767441860465,0.3305084745762712,0.6639047096228184
logistic_regression,4,0.64,0.46540880503144655,0.9024390243902439,0.3135593220338983,0.655430133351632
logistic_regression,4,0.65,0.445859872611465,0.8974358974358975,0.2966101694915254,0.6469555570804455
logistic_regression,4,0.66,0.4358974358974359,0.8947368421052632,0.288135593220339,0.6427182689448523
logistic_regression,4,0.67,0.42857142857142855,0.9166666666666666,0.2796610169491525,0.6388183627255885
logistic_regression,4,0.68,0.41830065359477125,0.9142857142857143,0.2711864406779661,0.6345810745899952
logistic_regression,4,0.69,0.40789473684210525,0.9117647058823529,0.2627118644067797,0.630343786454402
logistic_regression,4,0.7,0.40789473684210525,0.9117647058823529,0.2627118644067797,0.630343786454402
logistic_regression,4,0.71,0.38926174496644295,0.9354838709677419,0.2457627118644068,0.6222065920995448
logistic_regression,4,0.72,0.3783783783783784,0.9333333333333333,0.23728813559322035,0.6179693039639516
logistic_regression,4,0.73,0.3561643835616438,0.9285714285714286,0.22033898305084745,0.6094947276927651
logistic_regression,4,0.74,0.3561643835616438,0.9285714285714286,0.22033898305084745,0.6094947276927651
logistic_regression,4,0.75,0.3586206896551724,0.9629629629629629,0.22033898305084745,0.6098321096090945
logistic_regression,4,0.76,0.3586206896551724,0.9629629629629629,0.22033898305084745,0.6098321096090945
logistic_regression,4,0.77,0.3472222222222222,0.9615384615384616,0.211864406779661,0.6055948214735012
logistic_regression,4,0.78,0.3380281690140845,1.0,0.2033898305084746,0.6016949152542372
logistic_regression,4,0.79,0.3142857142857143,1.0,0.1864406779661017,0.5932203389830508
logistic_regression,4,0.8,0.3142857142857143,1.0,0.1864406779661017,0.5932203389830508
logistic_regression,4,0.81,0.302158273381295,1.0,0.17796610169491525,0.5889830508474576
logistic_regression,4,0.82,0.302158273381295,1.0,0.17796610169491525,0.5889830508474576
logistic_regression,4,0.83,0.2647058823529412,1.0,0.15254237288135594,0.576271186440678
logistic_regression,4,0.84,0.22556390977443608,1.0,0.1271186440677966,0.5635593220338984
logistic_regression,4,0.85,0.21212121212121213,1.0,0.11864406779661017,0.559322033898305
logistic_regression,4,0.86,0.1984732824427481,1.0,0.11016949152542373,0.5550847457627118
logistic_regression,4,0.87,0.18461538461538463,1.0,0.1016949152542373,0.5508474576271186
logistic_regression,4,0.88,0.15625,1.0,0.0847457627118644,0.5423728813559322
logistic_regression,4,0.89,0.15625,1.0,0.0847457627118644,0.5423728813559322
logistic_regression,4,0.9,0.12698412698412698,1.0,0.06779661016949153,0.5338983050847458
logistic_regression,4,0.91,0.112,1.0,0.059322033898305086,0.5296610169491526
logistic_regression,4,0.92,0.0967741935483871,1.0,0.05084745762711865,0.5254237288135594
logistic_regression,4,0.93,0.0967741935483871,1.0,0.05084745762711865,0.5254237288135594
logistic_regression,4,0.94,0.08130081300813008,1.0,0.0423728813559322,0.521186440677966
logistic_regression,4,0.95,0.06557377049180328,1.0,0.03389830508474576,0.5169491525423728
linear_svc,4,0.05,0.32051282051282054,0.1976284584980237,0.847457627118644,0.7867517555296324
linear_svc,4,0.06,0.35125448028673834,0.22272727272727272,0.8305084745762712,0.7998696219035202
linear_svc,4,0.07,0.37721021611001965,0.24552429667519182,0.8135593220338984,0.8072519956998101
linear_svc,4,0.08,0.4017094017094017,0.26857142857142857,0.7966101694915254,0.8119353141654658
linear_svc,4,0.09,0.41363636363636364,0.2826086956521739,0.7711864406779662,0.8076579976669183
linear_svc,4,0.1,0.4466501240694789,0.3157894736842105,0.7627118644067796,0.8155664585191793
linear_svc,4,0.11,0.4712041884816754,0.3409090909090909,0.7627118644067796,0.8226514787620942
linear_svc,4,0.12,0.483695652173913,0.356,0.7542372881355932,0.8228001555387818
linear_svc,4,0.13,0.49162011173184356,0.36666666666666664,0.7457627118644068,0.8215993046501522
linear_svc,4,0.14,0.5014577259475219,0.38222222222222224,0.7288135593220338,0.8175106932912464
linear_svc,4,0.15,0.4954682779456193,0.38497652582159625,0.6949152542372882,0.8032605960795078
linear_svc,4,0.16,0.5093167701863354,0.4019607843137255,0.6949152542372882,0.8062970333264714
linear_svc,4,0.17,0.5263157894736842,0.43010752688172044,0.6779661016949152,0.8032205677165534
linear_svc,4,0.18,0.535593220338983,0.4463276836158192,0.6694915254237288,0.8016823349115945
linear_svc,4,0.19,0.5473684210526316,0.46706586826347307,0.6610169491525424,0.8004814840229648
linear_svc,4,0.2,0.5448028673835126,0.4720496894409938,0.6440677966101694,0.7933564354170954
linear_svc,4,0.21,0.5481481481481482,0.4868421052631579,0.6271186440677966,0.7872435325602141
linear_svc,4,0.22,0.553030303030303,0.5,0.6186440677966102,0.7846931540062674
linear_svc,4,0.23,0.5634920634920635,0.5298507462686567,0.6016949152542372,0.7795923968983737
linear_svc,4,0.24,0.563265306122449,0.5433070866141733,0.5847457627118644,0.7728047302088337
linear_svc,4,0.25,0.575,0.5655737704918032,0.5847457627118644,0.7744916397904802
linear_svc,4,0.26,0.5897435897435898,0.5948275862068966,0.5847457627118644,0.7765159312884558
linear_svc,4,0.27,0.591304347826087,0.6071428571428571,0.576271186440678,0.7732907889018505
linear_svc,4,0.28,0.5964912280701754,0.6181818181818182,0.576271186440678,0.7739655527345091
linear_svc,4,0.29,0.6044444444444445,0.6355140186915887,0.576271186440678,0.7749776984834968
linear_svc,4,0.3,0.6098654708520179,0.6476190476190476,0.576271186440678,0.7756524623161555
linear_svc,4,0.31,0.6082949308755761,0.6666666666666666,0.559322033898305,0.7685274137102861
linear_svc,4,0.32,0.6,0.6847826086956522,0.5338983050847458,0.7571650769688236
linear_svc,4,0.33,0.6057692307692307,0.7,0.5338983050847458,0.7578398408014821
linear_svc,4,0.34,0.6019417475728155,0.7045454545454546,0.5254237288135594,0.7539399345822182
linear_svc,4,0.35,0.594059405940594,0.7142857142857143,0.5084745762711864,0.7461401221436903
linear_svc,4,0.36,0.5858585858585859,0.725,0.4915254237288136,0.7383403097051625
linear_svc,4,0.37,0.5743589743589743,0.7272727272727273,0.4745762711864407,0.7302031153503054
linear_svc,4,0.38,0.5773195876288659,0.7368421052631579,0.4745762711864407,0.7305404972666346
linear_svc,4,0.39,0.5789473684210527,0.7638888888888888,0.4661016949152542,0.7273153548800293
linear_svc,4,0.4,0.5851063829787234,0.7857142857142857,0.4661016949152542,0.7279901187126878
linear_svc,4,0.41,0.572972972972973,0.7910447761194029,0.4491525423728814,0.7198529243578307
linear_svc,4,0.42,0.5573770491803278,0.7846153846153846,0.4322033898305085,0.7113783480866442
linear_svc,4,0.43,0.5494505494505495,0.78125,0.423728813559322,0.707141059951051
linear_svc,4,0.44,0.547486033519553,0.8032786885245902,0.4152542372881356,0.7035785356481163
linear_svc,4,0.45,0.550561797752809,0.8166666666666667,0.4152542372881356,0.7039159175644456
linear_svc,4,0.46,0.5340909090909091,0.8103448275862069,0.3983050847457627,0.6954413412932592
linear_svc,4,0.47,0.5402298850574713,0.8392857142857143,0.3983050847457627,0.6961161051259178
linear_svc,4,0.48,0.5433526011560693,0.8545454545454545,0.3983050847457627,0.6964534870422471
linear_svc,4,0.49,0.5263157894736842,0.8490566037735849,0.3813559322033898,0.6879789107710605
linear_svc,4,0.5,0.5263157894736842,0.8490566037735849,0.3813559322033898,0.6879789107710605
linear_svc,4,0.51,0.5207100591715976,0.8627450980392157,0.3728813559322034,0.6840790045517967
linear_svc,4,0.52,0.5207100591715976,0.8627450980392157,0.3728813559322034,0.6840790045517967
linear_svc,4,0.53,0.5238095238095238,0.88,0.3728813559322034,0.684416386468126
linear_svc,4,0.54,0.5180722891566265,0.8958333333333334,0.3644067796610169,0.680516480248862
linear_svc,4,0.55,0.5180722891566265,0.8958333333333334,0.3644067796610169,0.680516480248862
linear_svc,4,0.56,0.484472049689441,0.9069767441860465,0.3305084745762712,0.6639047096228184
linear_svc,4,0.57,0.484472049689441,0.9069767441860465,0.3305084745762712,0.6639047096228184
linear_svc,4,0.58,0.46540880503144655,0.9024390243902439,0.3135593220338983,0.655430133351632
linear_svc,4,0.59,0.45569620253164556,0.9,0.3050847457627119,0.6511928452160388
linear_svc,4,0.6,0.44871794871794873,0.9210526315789473,0.2966101694915254,0.6472929389967749
linear_svc,4,0.61,0.43870967741935485,0.918918918918919,0.288135593220339,0.6430556508611817
linear_svc,4,0.62,0.41830065359477125,0.9142857142857143,0.2711864406779661,0.6345810745899952
linear_svc,4,0.63,0.41830065359477125,0.9142857142857143,0.2711864406779661,0.6345810745899952
linear_svc,4,0.64,0.40789473684210525,0.9117647058823529,0.2627118644067797,0.630343786454402
linear_svc,4,0.65,0.40789473684210525,0.9117647058823529,0.2627118644067797,0.630343786454402
linear_svc,4,0.66,0.38926174496644295,0.9354838709677419,0.2457627118644068,0.6222065920995448
linear_svc,4,0.67,0.3673469387755102,0.9310344827586207,0.2288135593220339,0.6137320158283583
linear_svc,4,0.68,0.3673469387755102,0.9310344827586207,0.2288135593220339,0.6137320158283583
linear_svc,4,0.69,0.3561643835616438,0.9285714285714286,0.22033898305084745,0.6094947276927651
linear_svc,4,0.7,0.3561643835616438,0.9285714285714286,0.22033898305084745,0.6094947276927651
linear_svc,4,0.71,0.3356643356643357,0.96,0.2033898305084746,0.601357533337908
linear_svc,4,0.72,0.3380281690140845,1.0,0.2033898305084746,0.6016949152542372
linear_svc,4,0.73,0.3262411347517731,1.0,0.19491525423728814,0.597457627118644
