experiment,condition,model,fold,seed,n_train,n_test,fit_seconds,predict_seconds,metric,value
C,c0,knn,3,42,1600,400,0.0022005880000506295,0.008021714000278735,roc_auc,0.8872972972972973
C,c0,knn,4,42,1600,400,0.0023108270006559906,0.009334016999673622,accuracy,0.965
C,c0,knn,4,42,1600,400,0.0023108270006559906,0.009334016999673622,recall,0.5666666666666667
C,c0,knn,4,42,1600,400,0.0023108270006559906,0.009334016999673622,precision,0.9444444444444444
C,c0,knn,4,42,1600,400,0.0023108270006559906,0.009334016999673622,f1,0.7083333333333334
C,c0,knn,4,42,1600,400,0.0023108270006559906,0.009334016999673622,balanced_accuracy,0.781981981981982
C,c0,knn,4,42,1600,400,0.0023108270006559906,0.009334016999673622,mcc,0.7165473757626868
C,c0,knn,4,42,1600,400,0.0023108270006559906,0.009334016999673622,average_precision,0.7500992063492062
C,c0,knn,4,42,1600,400,0.0023108270006559906,0.009334016999673622,roc_auc,0.9055405405405406
C,c1,logistic_regression,0,42,1600,400,0.013874406000468298,0.0006116260001363116,accuracy,0.8125
C,c1,logistic_regression,0,42,1600,400,0.013874406000468298,0.0006116260001363116,recall,0.7241379310344828
C,c1,logistic_regression,0,42,1600,400,0.013874406000468298,0.0006116260001363116,precision,0.23863636363636365
C,c1,logistic_regression,0,42,1600,400,0.013874406000468298,0.0006116260001363116,f1,0.358974358974359
C,c1,logistic_regression,0,42,1600,400,0.013874406000468298,0.0006116260001363116,balanced_accuracy,0.771772469560368
C,c1,logistic_regression,0,42,1600,400,0.013874406000468298,0.0006116260001363116,mcc,0.3402536377816946
C,c1,logistic_regression,0,42,1600,400,0.013874406000468298,0.0006116260001363116,average_precision,0.5263515341947799
C,c1,logistic_regression,0,42,1600,400,0.013874406000468298,0.0006116260001363116,roc_auc,0.8768472906403941
C,c1,logistic_regression,1,42,1600,400,0.013184964999709337,0.00061362199994619,accuracy,0.8325
C,c1,logistic_regression,1,42,1600,400,0.013184964999709337,0.00061362199994619,recall,0.896551724137931
C,c1,logistic_regression,1,42,1600,400,0.013184964999709337,0.00061362199994619,precision,0.28888888888888886
C,c1,logistic_regression,1,42,1600,400,0.013184964999709337,0.00061362199994619,f1,0.4369747899159664
C,c1,logistic_regression,1,42,1600,400,0.013184964999709337,0.00061362199994619,balanced_accuracy,0.8620224927967284
C,c1,logistic_regression,1,42,1600,400,0.013184964999709337,0.00061362199994619,mcc,0.4496239144399564
C,c1,logistic_regression,1,42,1600,400,0.013184964999709337,0.00061362199994619,average_precision,0.8011196340385711
C,c1,logistic_regression,1,42,1600,400,0.013184964999709337,0.00061362199994619,roc_auc,0.936890045543266
C,c1,logistic_regression,2,42,1600,400,0.013112900000123773,0.0008031850002225838,accuracy,0.8575
C,c1,logistic_regression,2,42,1600,400,0.013112900000123773,0.0008031850002225838,recall,0.8333333333333334
C,c1,logistic_regression,2,42,1600,400,0.013112900000123773,0.0008031850002225838,precision,0.3246753246753247
C,c1,logistic_regression,2,42,1600,400,0.013112900000123773,0.0008031850002225838,f1,0.4672897196261682
C,c1,logistic_regression,2,42,1600,400,0.013112900000123773,0.0008031850002225838,balanced_accuracy,0.8463963963963964
C,c1,logistic_regression,2,42,1600,400,0.013112900000123773,0.0008031850002225838,mcc,0.46282650993116803
